date,month,season,hour,year,holiday,temperature,feeling_temp,humidity,winspeed,casual,registered,count,daytime,dayofweek,workingday
2011-10-28,10,fall,5,2011,no,6.1,3.0014,61,16.9979,0,25,25,am,5,1
2011-10-28,10,fall,6,2011,no,5.16,1.9982,65,16.9979,1,74,75,am,5,1
2011-10-28,10,fall,7,2011,no,5.16,1.9982,65,16.9979,6,199,205,am,5,1
2011-10-28,10,fall,8,2011,no,6.1,3.0014,61,19.0012,13,361,374,am,5,1
2011-10-28,10,fall,9,2011,no,7.04,3.998,57,15.0013,19,210,229,am,5,1
2011-10-28,10,fall,10,2011,no,7.98,5.0012,57,15.0013,28,102,130,am,5,1
2011-10-28,10,fall,11,2011,no,8.92,7.001,50,15.0013,40,128,168,am,5,1
2011-10-28,10,fall,12,2011,no,9.86,9.9974,40,11.0014,46,167,213,am,5,1
2011-10-28,10,fall,13,2011,no,9.86,9.9974,42,15.0013,43,185,228,pm,5,1
2011-10-28,10,fall,14,2011,no,8.92,7.001,46,12.998,33,152,185,pm,5,1
2011-10-28,10,fall,15,2011,no,8.92,5.9978,43,16.9979,44,171,215,pm,5,1
2011-10-28,10,fall,16,2011,no,8.92,7.001,46,11.0014,46,262,308,pm,5,1
2011-10-28,10,fall,17,2011,no,8.92,7.001,50,8.9981,35,411,446,pm,5,1
2011-10-28,10,fall,18,2011,no,8.92,7.001,53,11.0014,36,332,368,pm,5,1
2011-10-28,10,fall,19,2011,no,8.92,7.001,50,8.9981,16,188,204,pm,5,1
2011-10-28,10,fall,20,2011,no,7.98,5.0012,61,15.0013,12,131,143,pm,5,1
2011-10-28,10,fall,21,2011,no,7.04,5.0012,70,11.0014,5,69,74,pm,5,1
2011-10-28,10,fall,22,2011,no,6.1,3.0014,75,19.0012,4,32,36,pm,5,1
2011-10-28,10,fall,23,2011,no,6.1,1.9982,81,22.0028,8,31,39,pm,5,1
2011-10-29,10,fall,0,2011,no,5.16,1.0016,87,19.9995,0,19,19,am,6,0
2011-10-29,10,fall,1,2011,no,6.1,1.9982,87,19.9995,0,18,18,am,6,0
2011-10-29,10,fall,2,2011,no,6.1,1.9982,87,19.9995,1,16,17,am,6,0
2011-10-29,10,fall,3,2011,no,6.1,1.9982,81,27.9993,0,8,8,am,6,0
2011-10-29,10,fall,4,2011,no,6.1,1.9982,81,27.9993,0,1,1,am,6,0
2011-10-29,10,fall,5,2011,no,4.22,-0.9982,93,23.9994,0,1,1,am,6,0
2011-10-29,10,fall,6,2011,no,4.22,-0.9982,87,23.9994,4,1,5,am,6,0
2011-10-29,10,fall,7,2011,no,4.22,-0.9982,87,23.9994,1,6,7,am,6,0
2011-10-29,10,fall,8,2011,no,5.16,1.0016,87,23.9994,4,16,20,am,6,0
2011-10-29,10,fall,9,2011,no,5.16,1.0016,87,23.9994,1,19,20,am,6,0
2011-10-29,10,fall,10,2011,no,4.22,-0.9982,93,22.0028,0,12,12,am,6,0
2011-10-29,10,fall,11,2011,no,4.22,-0.9982,93,26.0027,1,26,27,am,6,0
2011-10-29,10,fall,12,2011,no,3.28,-2.998,87,32.9975,6,44,50,am,6,0
2011-10-29,10,fall,13,2011,no,3.28,-2.998,87,35.0008,0,30,30,pm,6,0
2011-10-29,10,fall,14,2011,no,3.28,-2.998,87,30.0026,0,29,29,pm,6,0
2011-10-29,10,fall,15,2011,no,2.34,-2.0014,93,16.9979,3,38,41,pm,6,0
2011-10-29,10,fall,16,2011,no,2.34,-2.998,93,22.0028,3,19,22,pm,6,0
2011-10-29,10,fall,17,2011,no,2.34,-2.998,93,22.0028,3,28,31,pm,6,0
2011-10-29,10,fall,18,2011,no,2.34,-2.998,93,22.0028,6,37,43,pm,6,0
2011-10-29,10,fall,19,2011,no,3.28,-2.0014,87,23.9994,3,36,39,pm,6,0
2011-10-29,10,fall,20,2011,no,3.28,-2.0014,87,23.9994,7,40,47,pm,6,0
2011-10-29,10,fall,21,2011,no,3.28,-2.0014,87,23.9994,1,49,50,pm,6,0
2011-10-29,10,fall,22,2011,no,2.34,-2.0014,87,15.0013,10,44,54,pm,6,0
2011-10-29,10,fall,23,2011,no,2.34,-0.9982,87,12.998,3,33,36,pm,6,0
2011-10-30,10,fall,0,2011,no,2.34,-2.0014,87,15.0013,7,47,54,am,7,0
2011-10-30,10,fall,1,2011,no,2.34,-2.0014,87,16.9979,9,34,43,am,7,0
2011-10-30,10,fall,2,2011,no,2.34,-2.0014,87,19.0012,7,43,50,am,7,0
2011-10-30,10,fall,3,2011,no,3.28,-2.0014,75,23.9994,7,26,33,am,7,0
2011-10-30,10,fall,4,2011,no,2.34,-2.998,80,22.0028,1,10,11,am,7,0
2011-10-30,10,fall,5,2011,no,3.28,-2.0014,75,19.9995,0,4,4,am,7,0
2011-10-30,10,fall,6,2011,no,3.28,-0.9982,75,16.9979,2,8,10,am,7,0
2011-10-30,10,fall,7,2011,no,3.28,3.0014,75,0,7,15,22,am,7,0
2011-10-30,10,fall,8,2011,no,4.22,1.0016,70,15.0013,20,60,80,am,7,0
2011-10-30,10,fall,9,2011,no,6.1,3.0014,65,16.9979,55,92,147,am,7,0
2011-10-30,10,fall,10,2011,no,7.04,5.9978,61,6.0032,53,125,178,am,7,0
2011-10-30,10,fall,11,2011,no,8.92,7.001,53,15.0013,58,182,240,am,7,0
2011-10-30,10,fall,12,2011,no,9.86,9.9974,50,12.998,85,229,314,am,7,0
2011-10-30,10,fall,13,2011,no,10.8,11.0006,43,15.0013,113,232,345,pm,7,0
2011-10-30,10,fall,14,2011,no,11.74,11.9972,38,12.998,91,209,300,pm,7,0
2011-10-30,10,fall,15,2011,no,11.74,11.9972,35,11.0014,88,202,290,pm,7,0
2011-10-30,10,fall,16,2011,no,11.74,11.9972,32,8.9981,107,213,320,pm,7,0
2011-10-30,10,fall,17,2011,no,10.8,11.0006,35,7.0015,54,191,245,pm,7,0
2011-10-30,10,fall,18,2011,no,8.92,7.001,40,8.9981,51,162,213,pm,7,0
2011-10-30,10,fall,19,2011,no,18.32,18.9998,49,19.9995,28,125,153,pm,7,0
2011-10-30,10,fall,20,2011,no,7.98,7.9976,57,0,18,74,92,pm,7,0
2011-10-30,10,fall,21,2011,no,7.04,7.001,66,0,4,75,79,pm,7,0
2011-10-30,10,fall,22,2011,no,6.1,5.9978,75,0,13,58,71,pm,7,0
2011-10-30,10,fall,23,2011,no,4.22,3.998,87,0,7,30,37,pm,7,0
2011-10-31,10,fall,0,2011,no,4.22,3.998,87,0,3,20,23,am,1,1
2011-10-31,10,fall,1,2011,no,4.22,3.998,81,0,5,8,13,am,1,1
2011-10-31,10,fall,2,2011,no,3.28,3.0014,87,0,0,3,3,am,1,1
2011-10-31,10,fall,3,2011,no,3.28,1.0016,87,7.0015,0,3,3,am,1,1
2011-10-31,10,fall,4,2011,no,3.28,3.0014,87,0,1,5,6,am,1,1
2011-10-31,10,fall,5,2011,no,2.34,1.9982,93,0,0,18,18,am,1,1
2011-10-31,10,fall,6,2011,no,3.28,3.0014,87,0,4,82,86,am,1,1
2011-10-31,10,fall,7,2011,no,3.28,3.0014,93,0,11,216,227,am,1,1
2011-10-31,10,fall,8,2011,no,5.16,5.0012,87,0,17,355,372,am,1,1
2011-10-31,10,fall,9,2011,no,7.04,5.0012,76,11.0014,14,197,211,am,1,1
2011-10-31,10,fall,10,2011,no,8.92,7.001,57,11.0014,18,87,105,am,1,1
2011-10-31,10,fall,11,2011,no,10.8,11.0006,50,8.9981,31,97,128,am,1,1
2011-10-31,10,fall,12,2011,no,11.74,11.9972,44,15.0013,30,140,170,am,1,1
2011-10-31,10,fall,13,2011,no,12.68,13.0004,44,15.0013,24,128,152,pm,1,1
2011-10-31,10,fall,14,2011,no,12.68,13.0004,47,15.0013,22,119,141,pm,1,1
2011-10-31,10,fall,15,2011,no,12.68,13.0004,47,11.0014,27,141,168,pm,1,1
2011-10-31,10,fall,16,2011,no,11.74,11.9972,54,11.0014,30,242,272,pm,1,1
2011-10-31,10,fall,17,2011,no,11.74,11.9972,54,8.9981,44,442,486,pm,1,1
2011-10-31,10,fall,18,2011,no,10.8,11.0006,66,6.0032,30,392,422,pm,1,1
2011-10-31,10,fall,19,2011,no,10.8,11.0006,66,6.0032,12,226,238,pm,1,1
2011-10-31,10,fall,20,2011,no,10.8,11.0006,66,6.0032,18,154,172,pm,1,1
2011-10-31,10,fall,21,2011,no,8.92,7.001,76,12.998,7,109,116,pm,1,1
2011-10-31,10,fall,22,2011,no,8.92,7.001,76,12.998,8,77,85,pm,1,1
2011-10-31,10,fall,23,2011,no,8.92,7.001,76,12.998,6,46,52,pm,1,1
2011-11-01,11,fall,0,2011,no,8.92,7.001,87,11.0014,3,18,21,am,2,1
2011-11-01,11,fall,1,2011,no,8.92,7.001,81,8.9981,3,8,11,am,2,1
2011-11-01,11,fall,2,2011,no,8.92,7.001,81,11.0014,1,3,4,am,2,1
2011-11-01,11,fall,3,2011,no,8.92,7.001,81,8.9981,1,5,6,am,2,1
2011-11-01,11,fall,4,2011,no,7.98,5.0012,81,15.0013,1,7,8,am,2,1
2011-11-01,11,fall,5,2011,no,7.04,5.0012,81,12.998,0,18,18,am,2,1
2011-11-01,11,fall,6,2011,no,7.04,5.0012,81,12.998,3,90,93,am,2,1
2011-11-01,11,fall,7,2011,no,7.98,5.9978,76,12.998,8,246,254,am,2,1
2011-11-01,11,fall,8,2011,no,8.92,5.9978,71,16.9979,17,402,419,am,2,1
2011-11-01,11,fall,9,2011,no,10.8,11.0006,66,11.0014,16,206,222,am,2,1
2011-11-01,11,fall,10,2011,no,12.68,13.0004,62,8.9981,21,114,135,am,2,1
2011-11-01,11,fall,11,2011,no,13.62,13.997,63,7.0015,16,101,117,am,2,1
2011-11-01,11,fall,12,2011,no,15.5,15.9968,48,6.0032,23,153,176,am,2,1
2011-11-01,11,fall,13,2011,no,14.56,15.0002,55,12.998,20,147,167,pm,2,1
2011-11-01,11,fall,14,2011,no,15.5,15.9968,48,16.9979,32,118,150,pm,2,1
2011-11-01,11,fall,15,2011,no,15.5,15.9968,45,8.9981,38,148,186,pm,2,1
2011-11-01,11,fall,16,2011,no,14.56,15.0002,44,11.0014,46,252,298,pm,2,1
2011-11-01,11,fall,17,2011,no,12.68,13.0004,54,11.0014,36,470,506,pm,2,1
2011-11-01,11,fall,18,2011,no,11.74,11.9972,58,7.0015,39,421,460,pm,2,1
2011-11-01,11,fall,19,2011,no,11.74,11.9972,58,6.0032,39,274,313,pm,2,1
2011-11-01,11,fall,20,2011,no,10.8,11.0006,71,0,18,191,209,pm,2,1
2011-11-01,11,fall,21,2011,no,8.92,9.0008,81,0,13,114,127,pm,2,1
2011-11-01,11,fall,22,2011,no,8.92,9.0008,81,0,5,91,96,pm,2,1
2011-11-01,11,fall,23,2011,no,7.98,7.9976,87,0,11,61,72,pm,2,1
2011-11-02,11,fall,0,2011,no,7.04,7.001,87,0,0,19,19,am,3,1
2011-11-02,11,fall,1,2011,no,6.1,5.9978,87,0,2,8,10,am,3,1
2011-11-02,11,fall,2,2011,no,6.1,5.9978,87,0,0,2,2,am,3,1
2011-11-02,11,fall,3,2011,no,6.1,5.9978,75,0,0,2,2,am,3,1
2011-11-02,11,fall,4,2011,no,6.1,5.9978,87,0,0,4,4,am,3,1
2011-11-02,11,fall,5,2011,no,6.1,5.9978,81,0,0,27,27,am,3,1
2011-11-02,11,fall,6,2011,no,6.1,5.9978,81,0,1,91,92,am,3,1
2011-11-02,11,fall,7,2011,no,6.1,5.9978,81,0,11,240,251,am,3,1
2011-11-02,11,fall,8,2011,no,7.04,7.001,87,0,20,452,472,am,3,1
2011-11-02,11,fall,9,2011,no,7.98,7.9976,87,0,15,213,228,am,3,1
2011-11-02,11,fall,10,2011,no,10.8,11.0006,71,6.0032,25,108,133,am,3,1
2011-11-02,11,fall,11,2011,no,11.74,11.9972,71,8.9981,27,117,144,am,3,1
2011-11-02,11,fall,12,2011,no,13.62,13.997,55,11.0014,32,157,189,am,3,1
2011-11-02,11,fall,13,2011,no,14.56,15.0002,48,11.0014,22,139,161,pm,3,1
2011-11-02,11,fall,14,2011,no,15.5,15.9968,45,11.0014,40,132,172,pm,3,1
2011-11-02,11,fall,15,2011,no,14.56,15.0002,51,11.0014,26,161,187,pm,3,1
2011-11-02,11,fall,16,2011,no,14.56,15.0002,51,7.0015,35,231,266,pm,3,1
2011-11-02,11,fall,17,2011,no,12.68,13.0004,62,12.998,30,523,553,pm,3,1
2011-11-02,11,fall,18,2011,no,11.74,11.9972,71,11.0014,31,448,479,pm,3,1
2011-11-02,11,fall,19,2011,no,10.8,11.0006,76,8.9981,25,257,282,pm,3,1
2011-11-02,11,fall,20,2011,no,10.8,11.0006,66,8.9981,5,177,182,pm,3,1
2011-11-02,11,fall,21,2011,no,9.86,9.9974,71,8.9981,13,155,168,pm,3,1
2011-11-02,11,fall,22,2011,no,8.92,7.001,71,8.9981,7,99,106,pm,3,1
2011-11-02,11,fall,23,2011,no,8.92,7.9976,76,6.0032,3,54,57,pm,3,1
2011-11-03,11,fall,0,2011,no,8.92,7.9976,76,6.0032,3,28,31,am,4,1
2011-11-03,11,fall,1,2011,no,7.98,5.9978,81,8.9981,3,12,15,am,4,1
2011-11-03,11,fall,2,2011,no,7.98,5.9978,76,8.9981,2,5,7,am,4,1
2011-11-03,11,fall,3,2011,no,7.98,5.9978,81,8.9981,1,4,5,am,4,1
2011-11-03,11,fall,4,2011,no,7.04,5.9978,81,6.0032,1,3,4,am,4,1
2011-11-03,11,fall,5,2011,no,7.04,5.9978,81,8.9981,1,27,28,am,4,1
2011-11-03,11,fall,6,2011,no,7.98,5.9978,76,12.998,3,96,99,am,4,1
2011-11-03,11,fall,7,2011,no,7.04,5.9978,81,6.0032,12,280,292,am,4,1
2011-11-03,11,fall,8,2011,no,7.98,7.001,81,6.0032,8,394,402,am,4,1
2011-11-03,11,fall,9,2011,no,8.92,7.001,81,12.998,9,155,164,am,4,1
2011-11-03,11,fall,10,2011,no,10.8,11.0006,76,12.998,12,98,110,am,4,1
2011-11-03,11,fall,11,2011,no,12.68,13.0004,67,12.998,12,108,120,am,4,1
2011-11-03,11,fall,12,2011,no,15.5,15.9968,51,12.998,17,162,179,am,4,1
2011-11-03,11,fall,13,2011,no,16.44,17,48,16.9979,19,150,169,pm,4,1
2011-11-03,11,fall,14,2011,no,16.44,17,52,11.0014,32,120,152,pm,4,1
2011-11-03,11,fall,15,2011,no,16.44,17,52,11.0014,24,138,162,pm,4,1
2011-11-03,11,fall,16,2011,no,16.44,17,48,12.998,33,234,267,pm,4,1
2011-11-03,11,fall,17,2011,no,14.56,15.0002,55,6.0032,33,465,498,pm,4,1
2011-11-03,11,fall,18,2011,no,13.62,13.997,63,8.9981,24,409,433,pm,4,1
2011-11-03,11,fall,19,2011,no,12.68,13.0004,67,6.0032,18,234,252,pm,4,1
2011-11-03,11,fall,20,2011,no,11.74,11.9972,71,7.0015,11,198,209,pm,4,1
2011-11-03,11,fall,21,2011,no,10.8,11.0006,76,8.9981,4,140,144,pm,4,1
2011-11-03,11,fall,22,2011,no,10.8,11.0006,82,0,21,116,137,pm,4,1
2011-11-03,11,fall,23,2011,no,10.8,11.0006,82,6.0032,15,80,95,pm,4,1
2011-11-04,11,fall,0,2011,no,10.8,11.0006,82,0,11,32,43,am,5,1
2011-11-04,11,fall,1,2011,no,10.8,11.0006,82,0,1,16,17,am,5,1
2011-11-04,11,fall,2,2011,no,10.8,11.0006,76,0,2,8,10,am,5,1
2011-11-04,11,fall,3,2011,no,9.86,9.9974,87,11.0014,1,7,8,am,5,1
2011-11-04,11,fall,4,2011,no,9.86,9.9974,87,6.0032,1,6,7,am,5,1
2011-11-04,11,fall,5,2011,no,9.86,9.9974,87,0,0,23,23,am,5,1
2011-11-04,11,fall,6,2011,no,9.86,9.9974,87,6.0032,2,64,66,am,5,1
2011-11-04,11,fall,7,2011,no,10.8,11.0006,86,15.0013,10,235,245,am,5,1
2011-11-04,11,fall,8,2011,no,10.8,11.0006,87,23.9994,8,387,395,am,5,1
2011-11-04,11,fall,9,2011,no,11.74,11.9972,71,31.0009,15,239,254,am,5,1
2011-11-04,11,fall,10,2011,no,11.74,11.9972,71,22.0028,19,115,134,am,5,1
2011-11-04,11,fall,11,2011,no,12.68,13.0004,67,30.0026,34,128,162,am,5,1
2011-11-04,11,fall,12,2011,no,14.56,15.0002,55,32.9975,44,153,197,am,5,1
2011-11-04,11,fall,13,2011,no,12.68,13.0004,51,27.9993,33,161,194,pm,5,1
2011-11-04,11,fall,14,2011,no,12.68,13.0004,47,19.9995,54,147,201,pm,5,1
2011-11-04,11,fall,15,2011,no,13.62,13.997,44,26.0027,45,192,237,pm,5,1
2011-11-04,11,fall,16,2011,no,13.62,13.997,36,26.0027,53,237,290,pm,5,1
2011-11-04,11,fall,17,2011,no,11.74,11.9972,38,23.9994,42,438,480,pm,5,1
2011-11-04,11,fall,18,2011,no,11.74,11.9972,32,31.0009,35,339,374,pm,5,1
2011-11-04,11,fall,19,2011,no,10.8,11.0006,37,23.9994,14,182,196,pm,5,1
2011-11-04,11,fall,20,2011,no,8.92,5.9978,43,19.0012,15,171,186,pm,5,1
2011-11-04,11,fall,21,2011,no,7.98,5.0012,46,16.9979,8,115,123,pm,5,1
2011-11-04,11,fall,22,2011,no,7.98,3.998,46,22.0028,6,109,115,pm,5,1
2011-11-04,11,fall,23,2011,no,7.04,3.998,49,22.0028,17,72,89,pm,5,1
2011-11-05,11,fall,0,2011,no,7.04,3.0014,45,23.9994,4,48,52,am,6,0
2011-11-05,11,fall,1,2011,no,7.04,3.998,45,19.9995,5,57,62,am,6,0
2011-11-05,11,fall,2,2011,no,6.1,1.9982,52,22.0028,7,24,31,am,6,0
2011-11-05,11,fall,3,2011,no,6.1,1.9982,52,19.9995,0,8,8,am,6,0
2011-11-05,11,fall,4,2011,no,5.16,1.0016,56,22.0028,3,5,8,am,6,0
2011-11-05,11,fall,5,2011,no,4.22,-0.9982,60,22.0028,0,2,2,am,6,0
2011-11-05,11,fall,6,2011,no,4.22,-0.0016,60,16.9979,3,20,23,am,6,0
2011-11-05,11,fall,7,2011,no,4.22,-0.0016,60,19.0012,3,31,34,am,6,0
2011-11-05,11,fall,8,2011,no,5.16,1.0016,56,22.0028,4,80,84,am,6,0
2011-11-05,11,fall,9,2011,no,6.1,1.9982,56,19.9995,30,111,141,am,6,0
2011-11-05,11,fall,10,2011,no,7.04,3.998,53,16.9979,56,171,227,am,6,0
2011-11-05,11,fall,11,2011,no,8.92,7.9976,46,7.0015,69,169,238,am,6,0
2011-11-05,11,fall,12,2011,no,8.92,7.001,46,11.0014,137,235,372,am,6,0
2011-11-05,11,fall,13,2011,no,10.8,11.0006,37,7.0015,148,207,355,pm,6,0
2011-11-05,11,fall,14,2011,no,11.74,11.9972,35,8.9981,159,227,386,pm,6,0
2011-11-05,11,fall,15,2011,no,10.8,11.0006,37,12.998,141,202,343,pm,6,0
2011-11-05,11,fall,16,2011,no,10.8,11.0006,40,15.0013,128,207,335,pm,6,0
2011-11-05,11,fall,17,2011,no,9.86,9.9974,40,11.0014,100,234,334,pm,6,0
2011-11-05,11,fall,18,2011,no,8.92,7.9976,50,6.0032,52,185,237,pm,6,0
2011-11-05,11,fall,19,2011,no,7.98,7.9976,53,0,45,159,204,pm,6,0
2011-11-05,11,fall,20,2011,no,7.04,7.001,66,0,29,136,165,pm,6,0
2011-11-05,11,fall,21,2011,no,7.04,7.001,66,0,19,99,118,pm,6,0
2011-11-05,11,fall,22,2011,no,6.1,5.9978,65,0,10,72,82,pm,6,0
2011-11-05,11,fall,23,2011,no,5.16,5.0012,70,0,4,81,85,pm,6,0
2011-11-06,11,fall,0,2011,no,5.16,5.0012,75,0,10,65,75,am,7,0
2011-11-06,11,fall,1,2011,no,4.22,3.998,81,0,11,104,115,am,7,0
2011-11-06,11,fall,2,2011,no,4.22,3.998,81,0,6,23,29,am,7,0
2011-11-06,11,fall,3,2011,no,3.28,3.0014,87,0,5,4,9,am,7,0
2011-11-06,11,fall,4,2011,no,3.28,3.0014,87,0,0,6,6,am,7,0
2011-11-06,11,fall,5,2011,no,3.28,-0.0016,87,8.9981,0,5,5,am,7,0
2011-11-06,11,fall,6,2011,no,4.22,3.0014,81,6.0032,5,11,16,am,7,0
2011-11-06,11,fall,7,2011,no,4.22,1.9982,87,7.0015,4,24,28,am,7,0
2011-11-06,11,fall,8,2011,no,5.16,3.998,87,6.0032,19,71,90,am,7,0
2011-11-06,11,fall,9,2011,no,6.1,5.0012,75,6.0032,36,134,170,am,7,0
2011-11-06,11,fall,10,2011,no,8.92,7.9976,66,6.0032,76,186,262,am,7,0
2011-11-06,11,fall,11,2011,no,11.74,11.9972,58,6.0032,104,216,320,am,7,0
2011-11-06,11,fall,12,2011,no,12.68,13.0004,54,0,120,226,346,am,7,0
2011-11-06,11,fall,13,2011,no,13.62,13.997,51,11.0014,105,209,314,pm,7,0
2011-11-06,11,fall,14,2011,no,13.62,13.997,55,12.998,101,219,320,pm,7,0
2011-11-06,11,fall,15,2011,no,14.56,15.0002,51,12.998,96,210,306,pm,7,0
2011-11-06,11,fall,16,2011,no,13.62,13.997,55,15.0013,84,263,347,pm,7,0
2011-11-06,11,fall,17,2011,no,12.68,13.0004,62,11.0014,71,185,256,pm,7,0
2011-11-06,11,fall,18,2011,no,11.74,11.9972,71,7.0015,39,146,185,pm,7,0
2011-11-06,11,fall,19,2011,no,9.86,9.9974,76,12.998,21,130,151,pm,7,0
2011-11-06,11,fall,20,2011,no,8.92,7.9976,81,7.0015,16,100,116,pm,7,0
2011-11-06,11,fall,21,2011,no,8.92,7.9976,81,6.0032,11,77,88,pm,7,0
2011-11-06,11,fall,22,2011,no,8.92,9.0008,87,0,5,40,45,pm,7,0
2011-11-06,11,fall,23,2011,no,7.98,7.001,87,6.0032,7,43,50,pm,7,0
2011-11-07,11,fall,0,2011,no,7.98,7.9976,87,0,1,14,15,am,1,1
2011-11-07,11,fall,1,2011,no,7.98,7.9976,87,0,2,6,8,am,1,1
2011-11-07,11,fall,2,2011,no,7.04,7.001,93,0,0,2,2,am,1,1
2011-11-07,11,fall,3,2011,no,7.04,7.001,93,0,0,3,3,am,1,1
2011-11-07,11,fall,4,2011,no,7.04,7.001,93,0,2,4,6,am,1,1
2011-11-07,11,fall,5,2011,no,6.1,5.9978,93,0,1,25,26,am,1,1
2011-11-07,11,fall,6,2011,no,5.16,5.0012,93,0,2,97,99,am,1,1
2011-11-07,11,fall,7,2011,no,5.16,5.0012,93,0,6,305,311,am,1,1
2011-11-07,11,fall,8,2011,no,6.1,5.0012,100,6.0032,13,397,410,am,1,1
2011-11-07,11,fall,9,2011,no,7.98,5.9978,100,8.9981,18,156,174,am,1,1
2011-11-07,11,fall,10,2011,no,8.92,7.001,93,8.9981,28,95,123,am,1,1
2011-11-07,11,fall,11,2011,no,11.74,11.9972,77,7.0015,28,100,128,am,1,1
2011-11-07,11,fall,12,2011,no,13.62,13.997,67,0,21,158,179,am,1,1
2011-11-07,11,fall,13,2011,no,17.38,18.0032,49,6.0032,32,157,189,pm,1,1
2011-11-07,11,fall,14,2011,no,18.32,18.9998,37,11.0014,30,115,145,pm,1,1
2011-11-07,11,fall,15,2011,no,18.32,18.9998,37,7.0015,38,132,170,pm,1,1
2011-11-07,11,fall,16,2011,no,16.44,17,45,0,40,255,295,pm,1,1
2011-11-07,11,fall,17,2011,no,15.5,15.9968,45,11.0014,39,489,528,pm,1,1
2011-11-07,11,fall,18,2011,no,13.62,13.997,59,7.0015,18,407,425,pm,1,1
2011-11-07,11,fall,19,2011,no,13.62,13.997,59,0,20,280,300,pm,1,1
2011-11-07,11,fall,20,2011,no,10.8,11.0006,71,0,17,187,204,pm,1,1
2011-11-07,11,fall,21,2011,no,9.86,9.9974,82,7.0015,10,129,139,pm,1,1
2011-11-07,11,fall,22,2011,no,8.92,7.9976,81,6.0032,6,102,108,pm,1,1
2011-11-07,11,fall,23,2011,no,8.92,7.9976,87,6.0032,1,47,48,pm,1,1
2011-11-08,11,fall,0,2011,no,7.98,7.001,87,6.0032,0,18,18,am,2,1
2011-11-08,11,fall,1,2011,no,7.04,5.9978,93,7.0015,3,8,11,am,2,1
2011-11-08,11,fall,2,2011,no,7.04,7.001,87,0,0,1,1,am,2,1
2011-11-08,11,fall,3,2011,no,7.04,7.001,87,0,0,3,3,am,2,1
2011-11-08,11,fall,4,2011,no,6.1,5.9978,87,0,0,4,4,am,2,1
2011-11-08,11,fall,5,2011,no,6.1,5.0012,87,6.0032,1,17,18,am,2,1
2011-11-08,11,fall,6,2011,no,6.1,5.9978,87,0,3,96,99,am,2,1
2011-11-08,11,fall,7,2011,no,6.1,5.0012,87,7.0015,7,316,323,am,2,1
2011-11-08,11,fall,8,2011,no,7.04,5.9978,93,7.0015,11,455,466,am,2,1
2011-11-08,11,fall,9,2011,no,8.92,9.0008,87,0,14,177,191,am,2,1
2011-11-08,11,fall,10,2011,no,11.74,11.9972,71,6.0032,25,104,129,am,2,1
2011-11-08,11,fall,11,2011,no,13.62,13.997,63,8.9981,21,126,147,am,2,1
2011-11-08,11,fall,12,2011,no,16.44,17,52,8.9981,28,175,203,am,2,1
2011-11-08,11,fall,13,2011,no,17.38,18.0032,49,11.0014,31,165,196,pm,2,1
2011-11-08,11,fall,14,2011,no,18.32,18.9998,46,7.0015,32,129,161,pm,2,1
2011-11-08,11,fall,15,2011,no,19.26,20.003,46,7.0015,33,155,188,pm,2,1
2011-11-08,11,fall,16,2011,no,18.32,18.9998,46,8.9981,39,250,289,pm,2,1
2011-11-08,11,fall,17,2011,no,16.44,17,43,11.0014,40,459,499,pm,2,1
2011-11-08,11,fall,18,2011,no,14.56,15.0002,55,8.9981,30,432,462,pm,2,1
2011-11-08,11,fall,19,2011,no,13.62,13.997,59,0,14,264,278,pm,2,1
2011-11-08,11,fall,20,2011,no,10.8,11.0006,76,0,12,169,181,pm,2,1
2011-11-08,11,fall,21,2011,no,10.8,11.0006,76,0,16,166,182,pm,2,1
2011-11-08,11,fall,22,2011,no,8.92,9.0008,87,0,13,95,108,pm,2,1
2011-11-08,11,fall,23,2011,no,8.92,9.0008,81,0,3,45,48,pm,2,1
2011-11-09,11,fall,0,2011,no,8.92,9.0008,87,0,0,13,13,am,3,1
2011-11-09,11,fall,1,2011,no,7.98,7.9976,87,0,0,10,10,am,3,1
2011-11-09,11,fall,2,2011,no,7.04,7.001,93,0,0,5,5,am,3,1
2011-11-09,11,fall,3,2011,no,7.04,7.001,93,0,0,4,4,am,3,1
2011-11-09,11,fall,4,2011,no,7.04,7.001,87,0,0,4,4,am,3,1
2011-11-09,11,fall,5,2011,no,6.1,5.9978,87,0,0,28,28,am,3,1
2011-11-09,11,fall,6,2011,no,6.1,5.9978,87,0,0,98,98,am,3,1
2011-11-09,11,fall,7,2011,no,6.1,5.9978,87,0,0,300,300,am,3,1
2011-11-09,11,fall,8,2011,no,7.04,7.001,93,0,19,437,456,am,3,1
2011-11-09,11,fall,9,2011,no,7.98,7.9976,93,0,22,197,219,am,3,1
2011-11-09,11,fall,10,2011,no,10.8,11.0006,76,7.0015,16,89,105,am,3,1
2011-11-09,11,fall,11,2011,no,13.62,13.997,67,11.0014,21,131,152,am,3,1
2011-11-09,11,fall,12,2011,no,15.5,15.9968,51,11.0014,24,156,180,am,3,1
2011-11-09,11,fall,13,2011,no,15.5,15.9968,51,11.0014,31,136,167,pm,3,1
2011-11-09,11,fall,14,2011,no,16.44,17,48,11.0014,26,153,179,pm,3,1
2011-11-09,11,fall,15,2011,no,16.44,17,45,15.0013,21,130,151,pm,3,1
2011-11-09,11,fall,16,2011,no,16.44,17,48,12.998,24,257,281,pm,3,1
